squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,id
50077,66,72,45791,5,10,2016.0,1.0,1,914,3855
32616,60,37,90843,8,1,2003.0,1.0,0,2795,14232
2750,72,51,41531,9,1,2018.0,1.0,0,7584,24408
27532,75,42,45447,2,10,2016.0,1.0,1,484,21441
44924,95,4,94576,8,4,2000.0,1.0,1,8114,27513
23378,13,9,71193,5,2,1996.0,,1,6280,3978
64441,22,1,74573,9,10,2001.0,1.0,0,8118,10158
74760,36,18,96501,4,8,2011.0,1.0,1,6469,19986
70794,39,25,7742,3,10,2004.0,0.0,0,6171,16977
44528,50,11,32439,5,5,2015.0,,0,4489,12495
58628,97,20,4597,5,1,2001.0,1.0,1,5168,390
45692,12,77,17638,4,10,2021.0,,1,145,11916
67417,68,67,3056,9,2,1990.0,1.0,0,1335,16206
68731,83,41,90218,6,3,2015.0,1.0,0,7409,27909
81573,1,74,11518,2,6,1996.0,1.0,0,6858,28320
15859,70,72,8823,1,3,1998.0,0.0,1,6085,3831
34071,52,89,92800,8,1,2005.0,0.0,0,3718,5412
82131,3,73,19368,7,7,2002.0,,1,1908,1920
2695,30,55,56167,7,6,2006.0,0.0,1,3740,8979
51891,91,1,58438,10,10,2018.0,,0,9341,11601
82469,2,66,83852,6,6,2009.0,1.0,0,7623,17874
31785,14,4,841,9,2,1996.0,1.0,0,7364,8214
81147,38,80,36778,6,3,2006.0,1.0,0,823,5847
13024,96,37,23654,9,10,2017.0,0.0,0,4288,20001
35160,8,86,77047,2,4,2004.0,1.0,1,461,21408
56284,58,5,42113,8,10,2019.0,,0,2349,22917
1095,33,52,10758,10,1,2003.0,1.0,1,9343,8745
60250,79,16,37239,4,1,2019.0,1.0,1,8429,28524
49114,13,12,22302,7,5,1995.0,,1,8550,18030
66289,69,14,96579,2,5,2000.0,1.0,0,9744,28860
62940,35,90,21739,1,6,2001.0,1.0,1,1900,10944
90220,93,62,44956,9,10,1994.0,1.0,1,3353,25194
13984,6,54,95904,9,10,2002.0,,0,308,16365
27961,60,17,7821,8,6,2009.0,0.0,0,7187,4260
90626,81,10,93641,10,10,2007.0,1.0,1,4768,22938
59735,27,77,37524,10,6,2009.0,0.0,0,5944,16224
75841,89,96,83005,9,10,1996.0,0.0,1,9801,25332
15417,55,95,10701,7,8,1992.0,0.0,0,3223,9333
41381,16,42,18638,7,6,2016.0,0.0,0,7020,17769
45301,37,44,23571,5,5,2001.0,0.0,0,7672,23661
8305,57,55,11927,2,9,2014.0,,0,4961,18786
39032,21,28,72731,10,2,2018.0,0.0,1,7764,8706
36223,20,21,33569,8,6,1998.0,1.0,1,5211,17292
6127,7,77,39323,9,2,2013.0,0.0,1,8266,9969
42903,3,59,52947,10,5,1991.0,1.0,1,4733,23862
18485,38,93,95615,2,2,2019.0,,0,7715,26394
71296,96,40,76968,10,1,2003.0,1.0,1,3201,138
33296,74,88,29797,8,7,1998.0,,0,8096,9141
63259,29,25,66637,3,4,2011.0,,0,6792,25674
28584,95,29,2515,1,2,1993.0,,0,3149,5976
88258,70,3,2101,10,2,2005.0,0.0,1,559,3744
83639,3,49,39385,6,10,2006.0,,1,2420,20595
51721,54,43,87436,5,4,2002.0,0.0,0,1583,4131
90253,19,14,23523,5,5,1991.0,,0,1105,23055
26659,49,15,73961,9,9,2021.0,,1,2049,12450
99985,20,77,28887,9,5,2003.0,,1,3025,24168
61235,83,36,630,7,3,1990.0,1.0,0,4099,9570
31451,1,37,30314,1,3,1995.0,,1,3103,27051
14366,15,15,16730,6,9,2009.0,1.0,1,5596,15393
96237,80,32,1798,5,4,2015.0,,0,3692,22362
51391,73,73,93977,8,3,2008.0,0.0,1,3336,4503
61448,69,52,53401,6,4,2011.0,,1,4170,13254
16789,53,42,61555,10,5,1990.0,1.0,0,6329,4860
67527,38,57,72494,5,7,2005.0,,0,4421,16131
86472,67,72,27066,9,9,2007.0,,0,9033,1821
45521,19,12,47541,8,3,2009.0,,1,4128,9957
23782,31,74,59962,5,8,1994.0,,1,6830,14169
36704,74,100,23421,2,1,2007.0,0.0,0,1014,19002
59718,72,91,15440,4,5,2008.0,1.0,0,6400,25080
88548,96,3,4531,6,1,1992.0,0.0,0,5585,13737
91270,52,86,21253,10,2,1999.0,,1,7262,8277
71414,69,57,49736,2,2,2000.0,0.0,1,8835,15888
65653,74,86,84990,7,1,2002.0,,0,2341,8562
62770,46,65,61802,9,7,1998.0,,0,6143,16419
88346,63,66,38853,6,9,2007.0,,1,6444,9264
48817,58,89,97760,5,8,2000.0,,0,6840,18204
59213,78,60,14101,10,9,2001.0,0.0,0,100,11241
65160,67,5,43965,7,9,2006.0,0.0,1,3868,6126
86045,10,14,55043,2,7,2021.0,1.0,1,4118,6759
6820,99,86,91236,10,1,2001.0,,1,4589,9168
33704,55,47,47110,7,5,1996.0,,1,1402,29016
10460,57,85,29885,4,6,2020.0,,1,5902,22329
92256,32,35,73315,10,1,2014.0,0.0,1,8875,8202
85490,65,70,97333,6,7,1993.0,1.0,0,1837,6054
74012,48,99,97530,10,7,1998.0,0.0,0,7666,11169
53155,20,82,25447,7,2,2007.0,1.0,1,8138,9345
41573,78,36,71474,8,8,2016.0,,0,7331,17694
46413,38,18,22984,4,4,2002.0,1.0,0,1579,1815
99932,16,14,267,1,8,1994.0,0.0,0,8592,8985
47715,16,93,96495,4,6,1992.0,,0,3291,5610
41565,73,37,3214,5,3,2021.0,1.0,1,1751,22410
98213,89,38,94823,7,4,1995.0,,0,1490,17607
79435,25,42,68707,4,7,2015.0,0.0,0,2238,15786
9517,74,29,14348,2,5,2018.0,1.0,1,7731,13821
5329,40,58,38935,4,9,1994.0,,1,2706,7971
79988,36,79,27623,1,9,2019.0,0.0,0,5860,21909
34800,11,84,18660,7,7,2003.0,,1,5701,2436
40505,50,51,77597,4,4,2013.0,1.0,0,514,16923
22034,71,76,68451,10,3,2004.0,1.0,0,5160,3336
15610,83,26,87644,2,6,2009.0,,1,4716,5871
10175,4,79,98517,6,3,2013.0,0.0,0,371,17649
51528,47,11,52216,2,2,1999.0,,0,1149,11931
76014,51,98,69427,10,3,1995.0,,0,8372,22494
3048,44,68,85476,10,3,1996.0,,1,4581,17946
9035,72,2,79230,4,8,2006.0,,0,3865,6711
43501,85,84,7937,8,9,2000.0,0.0,1,6972,11049
14865,48,9,72670,5,9,1999.0,1.0,1,294,9633
74409,45,83,7209,2,5,2014.0,1.0,1,8003,28008
97863,31,38,11088,2,8,1992.0,1.0,1,1887,12333
68115,38,20,7940,8,7,2014.0,0.0,0,5506,28071
51107,84,96,70430,8,8,1996.0,,0,3856,16515
55804,97,100,39023,2,9,2021.0,1.0,0,5922,27867
49431,28,96,21807,2,9,2003.0,1.0,1,5637,29424
42385,17,80,15400,5,6,1996.0,1.0,0,7301,2322
36569,25,25,2563,10,10,1992.0,0.0,1,909,26496
82006,16,61,34993,5,6,2015.0,0.0,0,732,15651
31241,22,52,17267,5,2,1997.0,1.0,0,2726,28533
65531,36,35,57641,7,10,2014.0,,1,4998,4647
87886,81,82,78136,9,9,1996.0,,1,6081,20727
21792,24,64,61387,1,2,1991.0,1.0,1,7975,22131
20175,19,8,85910,7,10,2021.0,,0,3148,18900
72871,100,85,59245,4,6,2008.0,,0,4451,24573
47582,51,77,38250,1,5,2017.0,0.0,0,8450,14709
63961,97,71,13838,6,10,2002.0,,0,2228,20235
40816,27,86,72459,8,9,2014.0,1.0,1,7170,13269
27899,86,64,38551,6,2,1998.0,1.0,0,2211,10449
74571,36,42,23294,2,7,1998.0,,1,3709,27804
71469,53,28,1253,1,5,2020.0,0.0,0,7204,29847
94313,58,86,68203,7,3,2021.0,,1,1627,10326
34511,7,24,90063,9,8,2006.0,0.0,0,7688,18387
56999,42,65,65661,2,5,2017.0,0.0,1,1551,1659
23450,83,83,55904,5,2,2013.0,,1,1633,3759
43001,6,85,91430,3,3,1997.0,,1,3147,18426
48825,41,25,83970,2,4,2000.0,1.0,0,7897,13392
15728,60,91,89491,6,1,1990.0,0.0,1,3750,15351
4840,29,32,53090,9,3,1993.0,1.0,1,5351,24756
79603,83,53,36415,4,1,2011.0,,0,6538,14406
26328,12,8,54199,3,5,2009.0,,0,5098,1104
93656,45,34,88235,3,7,1997.0,,1,9808,14337
16771,48,18,41970,6,7,2014.0,0.0,1,995,5622
35285,97,59,87844,2,3,2018.0,0.0,0,184,5418
50747,71,36,58193,4,5,1991.0,0.0,0,685,16473
28452,50,72,65296,2,8,2007.0,,0,4152,20328
97763,85,98,93195,4,4,2004.0,0.0,1,303,27207
75461,16,77,84536,4,3,1991.0,,1,9854,29133
50931,1,79,83516,10,6,2008.0,0.0,0,1622,16299
83028,65,71,79082,6,2,2015.0,0.0,0,1837,1809
86084,97,44,48559,8,6,2012.0,1.0,1,9379,21492
99506,14,62,91675,4,1,2019.0,0.0,1,6320,13266
87669,27,11,70942,1,4,2008.0,0.0,0,4876,26094
16971,74,35,93433,10,3,2014.0,,0,1873,6027
16856,66,92,2759,2,9,2003.0,0.0,1,6482,3750
92853,77,50,297,2,5,2005.0,0.0,0,6201,21498
58332,57,74,41297,3,9,2006.0,0.0,0,102,225
46219,88,88,29524,6,9,2012.0,,1,4624,21573
4780,10,93,35539,9,9,1993.0,,1,4292,7191
75095,10,18,30446,4,5,1999.0,1.0,1,7986,25362
19796,4,30,59167,6,2,2005.0,1.0,0,9160,22149
41867,61,65,83849,7,7,2014.0,0.0,0,9906,24636
46187,54,82,40362,8,7,1998.0,1.0,0,3100,22083
7631,76,33,88327,6,4,2019.0,1.0,1,9516,21351
50384,30,23,671,4,7,2005.0,,0,1349,13278
2041,16,34,27021,10,5,2014.0,,1,5580,19809
19606,83,23,30437,3,7,2014.0,1.0,1,7491,1386
77646,20,25,79807,7,7,2016.0,,0,7862,9045
79401,99,73,97865,8,5,1996.0,1.0,0,6739,9813
79380,51,50,64269,5,9,2004.0,0.0,1,9140,20784
77337,32,68,86551,2,4,1991.0,0.0,0,6260,15381
30551,80,68,64343,2,10,2009.0,,0,4792,1173
9758,28,4,18505,1,9,1994.0,1.0,0,5511,10659
71370,18,16,60819,3,10,2013.0,1.0,0,9602,23676
42167,67,99,83682,4,6,2020.0,,1,5838,21153
68826,58,21,76890,2,2,2010.0,1.0,1,3126,9681
9529,71,41,72788,3,4,2019.0,0.0,1,9342,8673
40869,27,81,10051,1,6,2005.0,0.0,1,9403,14574
58938,83,64,51038,5,4,1996.0,0.0,0,5690,13899
58528,1,50,79667,1,1,2000.0,,0,1886,14997
18491,48,10,71001,5,5,1997.0,0.0,1,8154,7827
28739,24,44,53893,4,10,1990.0,1.0,1,4836,10602
8242,33,76,54430,1,8,2003.0,1.0,1,1941,1299
72120,20,14,97295,7,3,2015.0,0.0,1,1204,9330
70274,93,32,72187,6,10,1997.0,,0,5016,11649
34477,75,17,88031,10,8,2001.0,0.0,0,6183,17253
78088,53,6,67157,7,4,1994.0,0.0,0,5869,25299
46899,54,13,80984,9,4,1996.0,0.0,1,3837,8685
34428,92,64,23277,1,5,2002.0,,0,402,20217
28168,11,93,10576,3,1,2019.0,,0,5014,21702
61839,66,9,13131,1,9,2009.0,0.0,0,1392,21732
31657,58,2,7056,6,9,1996.0,0.0,0,3710,2343
43717,57,99,36508,3,7,2002.0,0.0,1,4893,9936
54715,74,38,6441,2,4,1997.0,0.0,1,5908,16839
23623,26,21,54284,7,9,1997.0,,1,3751,6327
23759,33,56,81549,8,5,1996.0,0.0,1,8103,22440
25275,61,4,77195,10,4,2021.0,0.0,1,8279,10971
13323,46,32,64602,2,2,2019.0,0.0,0,9918,1935
87763,36,11,64490,2,3,2014.0,,0,7043,18231
2905,24,51,44641,10,5,2018.0,,0,5801,8076
8403,22,47,73864,10,3,1994.0,,0,1987,4548
79594,85,60,40723,9,2,2007.0,,1,7192,6366
19773,15,39,36644,2,2,1998.0,,0,3725,23043
41110,25,97,32332,5,7,2005.0,,1,3861,4263
55660,9,26,84510,1,5,2021.0,,1,5395,4077
6051,80,44,8340,5,10,2014.0,1.0,1,8621,14391
22907,26,1,1216,3,5,2017.0,1.0,0,4614,23937
58679,60,46,95785,6,5,2011.0,1.0,1,3599,3720
55023,18,5,13,3,9,2010.0,,0,9692,9933
51124,81,26,93857,1,5,2018.0,0.0,0,7199,17838
97422,48,17,84278,2,8,1996.0,1.0,1,2828,411
66057,33,48,53247,10,3,2013.0,1.0,0,7500,29289
81319,64,39,71231,2,9,2010.0,1.0,0,4826,26616
12492,46,58,26974,2,1,1997.0,1.0,0,7229,2496
86634,95,84,62531,10,8,2019.0,1.0,0,3654,11817
23073,84,43,38713,10,4,2001.0,,0,5481,15132
99171,91,86,65019,1,2,2020.0,1.0,0,6680,23169
81458,1,22,64994,9,6,1992.0,,0,5742,4752
92661,45,50,88032,7,6,2021.0,,0,831,2385
43026,31,53,4035,7,7,1992.0,1.0,0,5946,10758
20259,31,66,67112,4,4,2018.0,1.0,1,8026,27720
60589,4,44,38501,3,7,2013.0,0.0,0,812,22203
27328,53,98,64415,1,5,2012.0,1.0,1,4292,21258
88399,91,15,72840,9,9,2006.0,1.0,1,6762,5004
90474,46,48,62864,1,5,1996.0,0.0,0,3951,29619
11062,23,95,95085,8,2,2019.0,1.0,0,3872,15324
6639,100,29,97972,7,2,2004.0,0.0,0,2538,25839
98731,25,49,43371,4,7,1995.0,0.0,0,1222,21819
94556,53,17,60195,2,7,2010.0,1.0,0,7571,24240
25681,2,15,65688,8,7,2019.0,1.0,0,4757,9696
76347,73,13,42855,9,6,2015.0,0.0,0,2560,29862
56609,13,25,11281,6,9,1992.0,,0,7747,23154
28825,79,35,44193,3,4,1991.0,0.0,1,9767,4995
78018,36,14,1749,2,9,1992.0,1.0,0,4892,2694
87873,66,50,4980,3,7,2017.0,0.0,0,1769,29472
69080,43,28,47553,3,6,1994.0,,1,7755,21129
14945,33,3,54997,4,9,2015.0,0.0,0,6989,22893
95312,33,88,57320,6,8,1995.0,0.0,0,9960,18948
15167,21,83,61807,2,6,2006.0,1.0,0,6764,26505
89775,12,9,6372,4,1,1997.0,,0,3023,19977
44718,63,67,83552,3,2,2008.0,,1,2915,1800
68339,36,86,43765,7,9,2003.0,1.0,0,5303,29598
52532,40,13,81736,6,6,2005.0,,1,7799,20688
4882,53,56,54900,5,1,2017.0,1.0,1,2617,27747
78852,57,60,27466,6,3,2009.0,,0,5461,27636
48214,83,30,17080,3,1,2013.0,1.0,0,5443,20418
90764,56,74,95156,7,9,2000.0,,0,4366,17427
90957,88,79,62257,1,10,2003.0,,1,4806,24780
15348,44,42,71099,5,6,2008.0,1.0,1,6784,9192
75112,87,58,92483,5,3,2004.0,0.0,1,4963,18594
50664,11,46,42043,3,7,1996.0,1.0,0,2863,26112
93176,21,50,48510,10,2,2002.0,0.0,0,3184,23889
14194,68,33,15625,2,7,2003.0,0.0,1,9140,9267
79133,46,84,40011,9,9,2013.0,1.0,1,9486,17937
25954,38,91,22192,6,1,2007.0,0.0,1,1700,864
88639,99,28,40765,8,4,1998.0,0.0,0,5867,27552
60513,48,66,94459,6,7,2004.0,1.0,0,8616,20268
66759,45,93,27497,1,9,2006.0,,1,8275,7779
7392,45,52,7310,1,6,1997.0,,0,4996,11682
87718,94,2,3448,2,10,1992.0,0.0,0,8970,23865
87111,33,79,42728,5,5,2004.0,,0,9576,22068
37340,97,7,18969,3,8,2013.0,0.0,1,7746,6270
70062,61,100,38792,6,9,2018.0,1.0,0,6185,5130
18441,89,24,70598,1,2,2003.0,,0,8764,23193
51650,98,97,90953,5,1,2020.0,0.0,0,2207,11973
19686,29,76,75211,9,10,2009.0,,0,4913,13608
3796,15,7,86493,3,1,2019.0,,0,3992,8886
50148,10,94,20243,9,2,2019.0,,1,2053,23778
24628,59,74,90938,4,7,1998.0,0.0,1,9241,15525
38936,6,91,91317,4,8,1995.0,0.0,1,7869,20310
55059,51,32,34208,1,6,1998.0,1.0,0,9156,22038
99372,13,94,95237,2,7,2008.0,,0,3152,8553
59728,88,44,40630,3,7,1991.0,,1,2957,3036
18795,40,70,96283,1,6,1998.0,0.0,0,111,66
9641,83,58,93058,1,3,2006.0,,1,5217,948
54050,64,55,49185,3,6,2019.0,0.0,1,9818,5802
71195,100,45,56017,6,6,2017.0,0.0,1,4221,12141
38758,47,13,21669,2,10,2001.0,0.0,0,7089,24369
56577,37,71,51011,2,1,1992.0,1.0,0,5315,22908
94122,92,77,45430,10,4,2009.0,1.0,1,6278,14835
65062,68,46,68169,1,9,2000.0,,0,6233,1626
44317,27,78,40994,4,3,2006.0,,1,2182,993
58304,1,13,52299,7,6,1996.0,0.0,0,2895,18771
52169,67,47,47726,7,7,1997.0,1.0,1,2308,8934
98856,33,78,9286,9,4,2020.0,,0,3715,12552
85462,52,95,73151,7,1,2006.0,0.0,0,4068,10389
51703,56,83,79663,1,4,2000.0,,0,3197,28281
8021,94,41,83575,9,3,2016.0,0.0,1,8673,24201
30415,40,66,11763,6,4,1995.0,1.0,1,4855,22911
82377,72,66,86648,3,8,2004.0,0.0,1,7891,2499
5135,71,26,84277,4,8,2010.0,0.0,0,4010,444
57738,39,7,22855,10,9,2001.0,1.0,0,3799,10212
8108,51,82,31263,3,7,1992.0,0.0,1,4387,18123
75489,51,12,65979,8,8,1996.0,1.0,0,7521,11148
71332,68,62,92717,2,2,1995.0,1.0,0,644,25233
34827,92,81,4769,1,5,2017.0,0.0,0,9540,29838
97586,74,19,6593,8,10,2015.0,0.0,1,2516,18471
81070,85,93,28177,6,7,1999.0,,0,8146,16098
64963,41,57,71468,10,7,1996.0,,0,4626,10965
23417,33,36,76697,9,4,2000.0,0.0,1,9900,28713
16576,38,94,61805,7,6,1996.0,,1,8562,16389
75520,53,23,5941,6,5,2002.0,0.0,1,8561,26478
70420,80,64,42951,5,1,2009.0,0.0,0,9102,12624
78694,73,99,78009,7,10,2016.0,,1,3695,13635
26681,75,21,41416,1,9,1994.0,,1,9173,15177
10902,77,29,58057,3,5,1996.0,1.0,1,817,23919
84952,13,85,40406,4,10,2018.0,0.0,0,448,13095
67972,87,21,59094,10,6,2010.0,1.0,0,5459,17205
44002,58,36,92288,1,6,2017.0,0.0,1,2221,2841
51539,81,69,49751,10,1,1996.0,,0,3926,29799
41702,75,6,12902,4,6,2014.0,,1,8785,29106
87159,14,6,68010,8,2,1998.0,0.0,1,6669,3240
77304,25,90,81084,8,3,1999.0,0.0,0,928,15867
50168,36,41,17509,5,8,2003.0,1.0,1,7505,3030
96656,84,3,23527,6,2,2021.0,1.0,0,5453,22227
85768,82,68,12215,4,5,2001.0,,0,3534,2118
76707,5,37,56082,2,4,2017.0,1.0,0,5908,14223
10359,90,3,69467,7,5,1990.0,0.0,1,9457,12513
3160,54,92,71037,7,10,2003.0,,0,4243,22371
83015,83,56,8154,9,10,2006.0,,1,9423,13956
13659,10,100,33818,9,9,2015.0,1.0,0,5179,18369
62751,59,92,91718,4,4,2015.0,0.0,0,6432,29208
63354,68,26,82639,3,5,2019.0,0.0,0,6477,19386
26486,41,9,45022,8,10,2021.0,0.0,1,5980,28371
58029,37,45,92783,5,4,1997.0,,0,9718,8670
18022,14,10,91478,8,1,2012.0,,1,361,2376
31005,82,6,87883,5,2,2018.0,1.0,1,3184,7824
4794,11,31,79367,2,8,1998.0,0.0,0,4966,6981
90763,96,38,81677,8,9,2014.0,0.0,0,502,24852
21272,81,91,43885,5,2,2004.0,,1,542,24795
53895,47,21,84369,6,2,1992.0,,1,8207,315
7113,51,68,66177,4,1,2014.0,1.0,0,1959,17832
55490,51,82,92115,7,3,2018.0,,1,4716,8064
91623,96,98,51837,7,3,1993.0,0.0,0,384,20796
94081,47,75,68146,4,5,2015.0,0.0,0,3111,24111
13176,45,30,57287,4,2,2017.0,1.0,1,5805,11382
30587,87,33,15207,9,4,2014.0,,0,8852,23232
13019,31,95,52635,4,9,2014.0,0.0,1,4170,7791
50578,18,97,20843,6,8,1991.0,1.0,1,2729,2337
40364,3,63,2420,5,4,2011.0,,0,8580,24189
13851,48,22,59633,10,1,2018.0,1.0,1,632,17055
96134,69,57,40967,7,4,1999.0,0.0,0,7978,10455
32974,74,70,84061,10,2,1995.0,,1,4198,17421
65164,75,20,34821,8,6,2015.0,,0,9489,22383
44206,41,53,75726,2,2,1999.0,,1,701,21813
37717,79,34,94775,5,3,1998.0,0.0,1,1872,26319
79724,78,88,96224,6,6,1993.0,0.0,1,8522,5811
81055,72,90,22602,2,7,1997.0,,0,3885,3891
63297,8,23,8537,3,10,1991.0,1.0,0,1777,11700
84392,53,41,68025,1,9,2012.0,0.0,0,6183,28455
35894,5,73,25953,2,3,1999.0,1.0,1,868,3282
48691,44,27,7876,2,3,1991.0,,0,9037,8964
35272,80,70,36687,6,2,1993.0,0.0,1,4662,20457
24634,81,81,50872,9,9,1991.0,0.0,1,4967,27159
63533,57,11,91845,4,5,1996.0,,0,205,27588
84288,81,6,14770,7,5,1994.0,1.0,0,7310,15621
77271,53,39,69769,3,9,2010.0,,0,4050,29229
62556,15,38,51501,5,5,2004.0,1.0,1,1851,22461
46903,40,78,42634,1,1,2018.0,0.0,0,97,27474
47553,58,65,44658,8,7,2020.0,,1,8116,26250
63209,92,53,40896,8,6,2017.0,0.0,1,1766,21846
7772,66,70,73824,6,2,1999.0,0.0,0,7627,19755
22533,45,26,84729,3,9,2019.0,1.0,0,9988,26718
17238,35,25,39274,3,4,2017.0,1.0,1,7963,9489
8872,8,79,92273,6,8,2020.0,1.0,1,2116,7986
49770,45,88,35422,4,9,2000.0,1.0,0,5884,18153
28703,93,26,78821,3,10,1999.0,1.0,1,7744,6069
45234,26,21,72811,6,10,1997.0,,1,3683,8682
95296,49,19,4984,7,8,2006.0,,1,4504,13854
83220,79,34,58350,2,1,2001.0,,1,3856,9282
2442,2,78,91110,2,4,2019.0,0.0,0,464,6855
61905,14,76,50586,10,4,2015.0,0.0,0,9730,20325
3951,21,66,51179,3,5,2002.0,,0,3990,16446
77963,53,77,38481,7,2,2004.0,1.0,1,8924,11274
27947,67,26,10917,5,5,2003.0,,0,836,19080
22585,71,12,36155,5,4,1991.0,1.0,1,1370,13827
64468,40,43,48716,8,10,1998.0,1.0,0,6157,6186
54272,65,39,97260,3,2,2012.0,1.0,1,9203,29436
1677,46,52,26178,9,10,2001.0,1.0,0,8237,15372
88629,83,33,45842,9,4,1997.0,,1,4058,29265
62942,57,88,82134,2,2,2015.0,1.0,1,5179,24954
96145,96,43,17233,10,3,2007.0,0.0,1,5110,16581
54859,57,2,54102,7,10,2013.0,0.0,1,6844,2307
32985,96,35,43458,8,5,1995.0,1.0,0,9566,2892
99362,60,81,1162,1,7,2018.0,,0,7420,25671
25486,1,26,92697,6,2,1998.0,1.0,1,9328,11562
28220,71,97,11694,1,4,2011.0,1.0,0,8595,636
63119,27,84,22449,8,5,2020.0,0.0,1,3879,3969
7628,66,100,93220,5,7,2011.0,0.0,1,4194,20319
7936,37,76,56180,8,10,2004.0,,1,7958,13473
23198,89,73,15172,3,3,1999.0,0.0,0,871,10560
10683,79,50,78265,2,6,2005.0,0.0,0,8178,24048
43402,87,7,38727,2,4,1999.0,0.0,0,1073,1611
10683,26,3,79397,1,5,2004.0,0.0,0,5487,12177
68577,62,22,40113,7,7,2014.0,1.0,0,991,12210
14984,61,71,67067,9,7,2007.0,0.0,1,5275,5331
27803,63,13,82477,5,3,2015.0,0.0,0,1307,23856
92899,48,60,40312,9,2,2004.0,0.0,0,1204,18219
64078,97,66,84527,8,1,2006.0,,0,8719,25107
25388,26,78,41754,6,6,2010.0,0.0,0,7886,13992
97199,78,42,39872,8,9,1997.0,1.0,0,4072,15570
53351,20,67,36797,7,2,1996.0,1.0,0,5269,29409
74954,6,8,20596,3,5,1991.0,1.0,1,2313,23190
90531,72,67,55784,2,6,2001.0,0.0,0,4345,13800
40469,96,8,65895,6,4,1997.0,0.0,0,1344,17319
65132,28,98,15303,2,3,1992.0,0.0,0,8298,14100
93634,68,45,49810,7,3,2005.0,0.0,0,8083,22032
56917,24,30,59691,8,8,1997.0,,1,655,9846
89869,51,36,79519,8,7,2019.0,0.0,0,2675,16077
28748,81,35,72753,1,2,2010.0,,0,1623,18405
59643,40,83,86323,2,9,1995.0,0.0,0,4636,3918
3951,35,28,75390,2,9,2016.0,,1,3539,26448
11813,35,74,50703,7,5,2001.0,,1,9983,3957
9773,92,34,95969,4,5,2006.0,1.0,0,1284,7476
81875,24,18,65375,9,3,1992.0,0.0,0,3437,20919
76669,71,3,14240,7,1,2001.0,,0,7113,27918
35962,35,41,26170,1,10,1996.0,,0,6537,10215
63382,21,55,5727,5,1,2000.0,,1,2872,6408
82984,94,2,82178,6,10,1996.0,0.0,0,3488,25668
56004,66,46,88538,4,7,2016.0,1.0,0,809,3771
29835,17,97,8909,9,5,1995.0,1.0,1,9892,1056
2033,53,57,88065,8,5,2002.0,0.0,0,7044,26805
50306,47,95,84809,10,7,2012.0,0.0,0,6762,28989
9698,67,23,93785,1,7,2020.0,1.0,1,2257,14001
33795,62,78,87383,7,2,2004.0,0.0,0,978,20262
23841,87,55,77484,9,5,1994.0,1.0,0,1416,14919
91701,91,52,80873,3,3,2004.0,1.0,0,657,21183
1658,78,21,34872,9,2,1990.0,1.0,0,28,17274
13868,78,2,82840,9,8,1998.0,1.0,0,8544,19740
61403,74,56,79935,2,3,1994.0,0.0,1,9378,9762
79563,60,5,73080,2,2,2010.0,1.0,0,9728,1494
18874,48,54,13806,8,9,2009.0,1.0,1,4160,6252
83945,19,86,85985,6,2,1994.0,1.0,1,6350,28710
18183,42,24,30384,3,4,2000.0,1.0,0,8089,9573
19645,66,99,70195,5,4,2019.0,0.0,0,9086,29793
51744,15,20,30926,5,2,1997.0,1.0,1,3892,18075
24859,14,60,76623,3,4,2013.0,,0,4836,24750
10478,36,2,98818,5,5,2011.0,0.0,1,6112,28740
75788,82,21,62528,7,6,1995.0,1.0,0,5336,1788
61361,13,39,95025,9,2,1992.0,0.0,1,5144,17322
77283,12,3,49886,8,10,2016.0,,1,5945,11040
88673,10,40,78694,4,2,1990.0,0.0,1,669,26022
32510,63,54,67856,1,8,2001.0,0.0,1,5674,16254
27333,18,72,19391,4,6,2019.0,1.0,1,3682,3150
5853,98,95,80762,4,5,1996.0,0.0,1,2243,2628
53842,30,9,95771,3,4,2013.0,,1,4689,15915
15662,41,28,47097,4,9,2008.0,1.0,1,6439,22836
67103,37,64,20972,6,8,1990.0,,1,5682,21141
93906,76,91,53942,2,9,2016.0,,1,3561,27849
91857,31,32,80096,3,1,2015.0,,1,4522,22098
79132,56,3,75963,4,3,2007.0,1.0,0,8871,15576
64213,96,32,77551,3,4,1996.0,0.0,1,1217,27708
6486,22,89,21269,2,1,2020.0,,0,4674,26484
70768,26,11,64814,5,2,2006.0,1.0,1,1470,2595
53869,5,58,87959,7,7,1992.0,1.0,1,5770,5958
82557,76,85,75533,4,8,2013.0,,1,2948,9054
48107,95,31,2763,7,3,2000.0,,0,1223,28485
36934,97,75,68651,7,9,2017.0,0.0,0,6069,16323
460,62,14,46538,8,5,2016.0,1.0,1,3594,8703
38321,7,10,82794,2,7,1998.0,1.0,0,8905,22194
84311,44,38,63461,7,9,2004.0,0.0,1,4762,2082
17466,90,43,38624,4,6,2021.0,0.0,0,3727,20907
24478,79,87,5228,6,9,2004.0,,1,5059,10047
34455,20,67,46917,5,9,1993.0,,1,6714,26199
18464,5,53,37213,9,2,1996.0,,0,1313,7953
38798,55,89,10232,1,1,2012.0,1.0,0,5538,29097
55485,70,14,93520,10,4,2013.0,1.0,0,8482,20256
5767,35,74,17357,2,10,1996.0,,1,3529,7425
36683,24,87,92551,5,5,1996.0,0.0,1,772,7875
